LINK,WORD,LANGUAGE
jednoręki/common_voice_pl_20709889.opus,jednoręki,pl
jednoręki/common_voice_pl_20609883.opus,jednoręki,pl
jednoręki/common_voice_pl_20702569.opus,jednoręki,pl
jednoręki/common_voice_pl_20685870.opus,jednoręki,pl
jednoręki/common_voice_pl_20644640.opus,jednoręki,pl
jednoręki/common_voice_pl_20744824.opus,jednoręki,pl
jednoręki/common_voice_pl_20611458.opus,jednoręki,pl
jednoręki/common_voice_pl_20811706.opus,jednoręki,pl
jednoręki/common_voice_pl_20686554.opus,jednoręki,pl
jednoręki/common_voice_pl_20777004.opus,jednoręki,pl
jednoręki/common_voice_pl_20671776.opus,jednoręki,pl
jednoręki/common_voice_pl_20616142.opus,jednoręki,pl
jednoręki/common_voice_pl_20739566.opus,jednoręki,pl
jednoręki/common_voice_pl_20660518.opus,jednoręki,pl
jednoręki/common_voice_pl_20614912.opus,jednoręki,pl
jednoręki/common_voice_pl_20611941.opus,jednoręki,pl
jednoręki/common_voice_pl_20651478.opus,jednoręki,pl
jednoręki/common_voice_pl_20741653.opus,jednoręki,pl
jednoręki/common_voice_pl_20649121.opus,jednoręki,pl
jednoręki/common_voice_pl_20764839.opus,jednoręki,pl
jednoręki/common_voice_pl_20641348.opus,jednoręki,pl
jednoręki/common_voice_pl_20629695.opus,jednoręki,pl
jednoręki/common_voice_pl_20608408.opus,jednoręki,pl
jednoręki/common_voice_pl_20616009.opus,jednoręki,pl
jednoręki/common_voice_pl_20671015.opus,jednoręki,pl
jednoręki/common_voice_pl_20632930.opus,jednoręki,pl
jednoręki/common_voice_pl_20622519.opus,jednoręki,pl
jednoręki/common_voice_pl_20624592.opus,jednoręki,pl
jednoręki/common_voice_pl_20727046.opus,jednoręki,pl
jednoręki/common_voice_pl_20640177.opus,jednoręki,pl
jednoręki/common_voice_pl_20760959.opus,jednoręki,pl
jednoręki/common_voice_pl_20631009.opus,jednoręki,pl
jednoręki/common_voice_pl_20620788.opus,jednoręki,pl
jednoręki/common_voice_pl_20620826.opus,jednoręki,pl
jednoręki/common_voice_pl_20664481.opus,jednoręki,pl
jednoręki/common_voice_pl_20754001.opus,jednoręki,pl
jednoręki/common_voice_pl_20762754.opus,jednoręki,pl
jednoręki/common_voice_pl_20607603.opus,jednoręki,pl
jednoręki/common_voice_pl_20615993.opus,jednoręki,pl
jednoręki/common_voice_pl_20644034.opus,jednoręki,pl
jednoręki/common_voice_pl_20701139.opus,jednoręki,pl
jednoręki/common_voice_pl_21673224.opus,jednoręki,pl
jednoręki/common_voice_pl_20654373.opus,jednoręki,pl
jednoręki/common_voice_pl_20622195.opus,jednoręki,pl
jednoręki/common_voice_pl_20603168.opus,jednoręki,pl
jednoręki/common_voice_pl_20643553.opus,jednoręki,pl
jednoręki/common_voice_pl_20695660.opus,jednoręki,pl
jednoręki/common_voice_pl_20604401.opus,jednoręki,pl
jednoręki/common_voice_pl_20619226.opus,jednoręki,pl
jednoręki/common_voice_pl_20764666.opus,jednoręki,pl
jednoręki/common_voice_pl_20724545.opus,jednoręki,pl
jednoręki/common_voice_pl_20609314.opus,jednoręki,pl
jednoręki/common_voice_pl_20607548.opus,jednoręki,pl
jednoręki/common_voice_pl_20839952.opus,jednoręki,pl
jednoręki/common_voice_pl_20611564.opus,jednoręki,pl
jednoręki/common_voice_pl_20760768.opus,jednoręki,pl
jednoręki/common_voice_pl_20644898.opus,jednoręki,pl
jednoręki/common_voice_pl_20620983.opus,jednoręki,pl
jednoręki/common_voice_pl_20674745.opus,jednoręki,pl
jednoręki/common_voice_pl_20671698.opus,jednoręki,pl
jednoręki/common_voice_pl_20615525.opus,jednoręki,pl
jednoręki/common_voice_pl_20684445.opus,jednoręki,pl
jednoręki/common_voice_pl_20663581.opus,jednoręki,pl
jednoręki/common_voice_pl_20610398.opus,jednoręki,pl
jednoręki/common_voice_pl_20639752.opus,jednoręki,pl
jednoręki/common_voice_pl_20614723.opus,jednoręki,pl
jednoręki/common_voice_pl_20638660.opus,jednoręki,pl
jednoręki/common_voice_pl_20769645.opus,jednoręki,pl
jednoręki/common_voice_pl_20638871.opus,jednoręki,pl
jednoręki/common_voice_pl_20785723.opus,jednoręki,pl
jednoręki/common_voice_pl_20770541.opus,jednoręki,pl
jednoręki/common_voice_pl_20610112.opus,jednoręki,pl
jednoręki/common_voice_pl_20616898.opus,jednoręki,pl
jednoręki/common_voice_pl_20648861.opus,jednoręki,pl
jednoręki/common_voice_pl_20772485.opus,jednoręki,pl
jednoręki/common_voice_pl_20628907.opus,jednoręki,pl
jednoręki/common_voice_pl_20613897.opus,jednoręki,pl
jednoręki/common_voice_pl_20660977.opus,jednoręki,pl
jednoręki/common_voice_pl_20626141.opus,jednoręki,pl
jednoręki/common_voice_pl_20777689.opus,jednoręki,pl
jednoręki/common_voice_pl_20720396.opus,jednoręki,pl
jednoręki/common_voice_pl_20621763.opus,jednoręki,pl
jednoręki/common_voice_pl_20690990.opus,jednoręki,pl
widocznie/common_voice_pl_20693566.opus,widocznie,pl
widocznie/common_voice_pl_20666793.opus,widocznie,pl
widocznie/common_voice_pl_21663928.opus,widocznie,pl
widocznie/common_voice_pl_20611321.opus,widocznie,pl
widocznie/common_voice_pl_21663955.opus,widocznie,pl
widocznie/common_voice_pl_20667325.opus,widocznie,pl
widocznie/common_voice_pl_20622587.opus,widocznie,pl
widocznie/common_voice_pl_20713688.opus,widocznie,pl
widocznie/common_voice_pl_20612194.opus,widocznie,pl
widocznie/common_voice_pl_20685295.opus,widocznie,pl
widocznie/common_voice_pl_21704168.opus,widocznie,pl
widocznie/common_voice_pl_21652996.opus,widocznie,pl
widocznie/common_voice_pl_21591469.opus,widocznie,pl
widocznie/common_voice_pl_20903295.opus,widocznie,pl
widocznie/common_voice_pl_21076768.opus,widocznie,pl
widocznie/common_voice_pl_20611421.opus,widocznie,pl
widocznie/common_voice_pl_21659045.opus,widocznie,pl
widocznie/common_voice_pl_21370514.opus,widocznie,pl
widocznie/common_voice_pl_21601540.opus,widocznie,pl
widocznie/common_voice_pl_20680746.opus,widocznie,pl
widocznie/common_voice_pl_21638359.opus,widocznie,pl
widocznie/common_voice_pl_21403240.opus,widocznie,pl
widocznie/common_voice_pl_20649725.opus,widocznie,pl
widocznie/common_voice_pl_20655808.opus,widocznie,pl
widocznie/common_voice_pl_20640936.opus,widocznie,pl
widocznie/common_voice_pl_21460682.opus,widocznie,pl
widocznie/common_voice_pl_20607395.opus,widocznie,pl
widocznie/common_voice_pl_20656338.opus,widocznie,pl
widocznie/common_voice_pl_20760697.opus,widocznie,pl
widocznie/common_voice_pl_20762154.opus,widocznie,pl
widocznie/common_voice_pl_20660890.opus,widocznie,pl
widocznie/common_voice_pl_21441789.opus,widocznie,pl
widocznie/common_voice_pl_20680540.opus,widocznie,pl
widocznie/common_voice_pl_20675799.opus,widocznie,pl
widocznie/common_voice_pl_20717029.opus,widocznie,pl
widocznie/common_voice_pl_20650258.opus,widocznie,pl
widocznie/common_voice_pl_20616652.opus,widocznie,pl
widocznie/common_voice_pl_21866628.opus,widocznie,pl
widocznie/common_voice_pl_20932685.opus,widocznie,pl
widocznie/common_voice_pl_20636950.opus,widocznie,pl
widocznie/common_voice_pl_20610851.opus,widocznie,pl
widocznie/common_voice_pl_21898407.opus,widocznie,pl
widocznie/common_voice_pl_21396082.opus,widocznie,pl
widocznie/common_voice_pl_20881013.opus,widocznie,pl
widocznie/common_voice_pl_21097349.opus,widocznie,pl
widocznie/common_voice_pl_20612954.opus,widocznie,pl
widocznie/common_voice_pl_20705736.opus,widocznie,pl
widocznie/common_voice_pl_21642614.opus,widocznie,pl
widocznie/common_voice_pl_20676387.opus,widocznie,pl
widocznie/common_voice_pl_20912103.opus,widocznie,pl
widocznie/common_voice_pl_21654516.opus,widocznie,pl
widocznie/common_voice_pl_21653664.opus,widocznie,pl
widocznie/common_voice_pl_21639828.opus,widocznie,pl
widocznie/common_voice_pl_20816477.opus,widocznie,pl
widocznie/common_voice_pl_20611499.opus,widocznie,pl
widocznie/common_voice_pl_21643451.opus,widocznie,pl
widocznie/common_voice_pl_20659255.opus,widocznie,pl
widocznie/common_voice_pl_21744009.opus,widocznie,pl
widocznie/common_voice_pl_21639273.opus,widocznie,pl
widocznie/common_voice_pl_20634675.opus,widocznie,pl
widocznie/common_voice_pl_21381930.opus,widocznie,pl
widocznie/common_voice_pl_20691133.opus,widocznie,pl
widocznie/common_voice_pl_20623924.opus,widocznie,pl
widocznie/common_voice_pl_21936093.opus,widocznie,pl
widocznie/common_voice_pl_20762131.opus,widocznie,pl
widocznie/common_voice_pl_21698364.opus,widocznie,pl
widocznie/common_voice_pl_20812278.opus,widocznie,pl
widocznie/common_voice_pl_20640031.opus,widocznie,pl
widocznie/common_voice_pl_20754116.opus,widocznie,pl
widocznie/common_voice_pl_21403529.opus,widocznie,pl
widocznie/common_voice_pl_21626149.opus,widocznie,pl
widocznie/common_voice_pl_21644596.opus,widocznie,pl
widocznie/common_voice_pl_20700653.opus,widocznie,pl
widocznie/common_voice_pl_20646565.opus,widocznie,pl
widocznie/common_voice_pl_20807881.opus,widocznie,pl
widocznie/common_voice_pl_20846990.opus,widocznie,pl
widocznie/common_voice_pl_20616948.opus,widocznie,pl
widocznie/common_voice_pl_20674668.opus,widocznie,pl
widocznie/common_voice_pl_20616977.opus,widocznie,pl
widocznie/common_voice_pl_20691130.opus,widocznie,pl
widocznie/common_voice_pl_20624615.opus,widocznie,pl
widocznie/common_voice_pl_21691316.opus,widocznie,pl
widocznie/common_voice_pl_20947916.opus,widocznie,pl
widocznie/common_voice_pl_21157405.opus,widocznie,pl
widocznie/common_voice_pl_20667618.opus,widocznie,pl
widocznie/common_voice_pl_20674584.opus,widocznie,pl
widocznie/common_voice_pl_20555025.opus,widocznie,pl
widocznie/common_voice_pl_21460103.opus,widocznie,pl
widocznie/common_voice_pl_20759434.opus,widocznie,pl
widocznie/common_voice_pl_21731517.opus,widocznie,pl
widocznie/common_voice_pl_22301340.opus,widocznie,pl
widocznie/common_voice_pl_20620326.opus,widocznie,pl
widocznie/common_voice_pl_21088763.opus,widocznie,pl
widocznie/common_voice_pl_20774486.opus,widocznie,pl
widocznie/common_voice_pl_20716119.opus,widocznie,pl
widocznie/common_voice_pl_21643914.opus,widocznie,pl
widocznie/common_voice_pl_20644205.opus,widocznie,pl
widocznie/common_voice_pl_20780162.opus,widocznie,pl
widocznie/common_voice_pl_20624293.opus,widocznie,pl
widocznie/common_voice_pl_21704197.opus,widocznie,pl
widocznie/common_voice_pl_21396384.opus,widocznie,pl
widocznie/common_voice_pl_20646661.opus,widocznie,pl
widocznie/common_voice_pl_20707756.opus,widocznie,pl
widocznie/common_voice_pl_20631501.opus,widocznie,pl
widocznie/common_voice_pl_20771188.opus,widocznie,pl
widocznie/common_voice_pl_20611407.opus,widocznie,pl
widocznie/common_voice_pl_20712286.opus,widocznie,pl
widocznie/common_voice_pl_20605537.opus,widocznie,pl
widocznie/common_voice_pl_22124285.opus,widocznie,pl
widocznie/common_voice_pl_20645500.opus,widocznie,pl
widocznie/common_voice_pl_21590884.opus,widocznie,pl
widocznie/common_voice_pl_21709369.opus,widocznie,pl
widocznie/common_voice_pl_20615573.opus,widocznie,pl
widocznie/common_voice_pl_20647876.opus,widocznie,pl
widocznie/common_voice_pl_20912033.opus,widocznie,pl
widocznie/common_voice_pl_20871866.opus,widocznie,pl
widocznie/common_voice_pl_20639359.opus,widocznie,pl
widocznie/common_voice_pl_20874047.opus,widocznie,pl
widocznie/common_voice_pl_20616592.opus,widocznie,pl
widocznie/common_voice_pl_20771120.opus,widocznie,pl
widocznie/common_voice_pl_21733255.opus,widocznie,pl
widocznie/common_voice_pl_20645549.opus,widocznie,pl
widocznie/common_voice_pl_21398035.opus,widocznie,pl
widocznie/common_voice_pl_20648682.opus,widocznie,pl
widocznie/common_voice_pl_20663857.opus,widocznie,pl
widocznie/common_voice_pl_21663892.opus,widocznie,pl
widocznie/common_voice_pl_20683684.opus,widocznie,pl
widocznie/common_voice_pl_20607430.opus,widocznie,pl
widocznie/common_voice_pl_20674356.opus,widocznie,pl
widocznie/common_voice_pl_20555501.opus,widocznie,pl
widocznie/common_voice_pl_20612757.opus,widocznie,pl
widocznie/common_voice_pl_20634341.opus,widocznie,pl
widocznie/common_voice_pl_20716428.opus,widocznie,pl
widocznie/common_voice_pl_20692686.opus,widocznie,pl
widocznie/common_voice_pl_20959600.opus,widocznie,pl
widocznie/common_voice_pl_20640713.opus,widocznie,pl
widocznie/common_voice_pl_20616704.opus,widocznie,pl
widocznie/common_voice_pl_20888150.opus,widocznie,pl
widocznie/common_voice_pl_20558718.opus,widocznie,pl
widocznie/common_voice_pl_20790433.opus,widocznie,pl
widocznie/common_voice_pl_21637876.opus,widocznie,pl
widocznie/common_voice_pl_20697747.opus,widocznie,pl
widocznie/common_voice_pl_20820457.opus,widocznie,pl
widocznie/common_voice_pl_20697193.opus,widocznie,pl
widocznie/common_voice_pl_20610742.opus,widocznie,pl
widocznie/common_voice_pl_20654647.opus,widocznie,pl
widocznie/common_voice_pl_20639352.opus,widocznie,pl
widocznie/common_voice_pl_20727223.opus,widocznie,pl
widocznie/common_voice_pl_20745033.opus,widocznie,pl
widocznie/common_voice_pl_21658669.opus,widocznie,pl
widocznie/common_voice_pl_21596008.opus,widocznie,pl
widocznie/common_voice_pl_20609623.opus,widocznie,pl
widocznie/common_voice_pl_20880596.opus,widocznie,pl
widocznie/common_voice_pl_21659269.opus,widocznie,pl
widocznie/common_voice_pl_21061129.opus,widocznie,pl
widocznie/common_voice_pl_20624564.opus,widocznie,pl
widocznie/common_voice_pl_21355034.opus,widocznie,pl
widocznie/common_voice_pl_20697268.opus,widocznie,pl
widocznie/common_voice_pl_20762489.opus,widocznie,pl
widocznie/common_voice_pl_20818259.opus,widocznie,pl
widocznie/common_voice_pl_20602606.opus,widocznie,pl
widocznie/common_voice_pl_20652204.opus,widocznie,pl
widocznie/common_voice_pl_20616597.opus,widocznie,pl
widocznie/common_voice_pl_20660889.opus,widocznie,pl
widocznie/common_voice_pl_20782353.opus,widocznie,pl
widocznie/common_voice_pl_20804587.opus,widocznie,pl
widocznie/common_voice_pl_20631186.opus,widocznie,pl
widocznie/common_voice_pl_21723103.opus,widocznie,pl
widocznie/common_voice_pl_20607629.opus,widocznie,pl
widocznie/common_voice_pl_20604189.opus,widocznie,pl
widocznie/common_voice_pl_20744771.opus,widocznie,pl
widocznie/common_voice_pl_20662064.opus,widocznie,pl
widocznie/common_voice_pl_20649863.opus,widocznie,pl
widocznie/common_voice_pl_20604488.opus,widocznie,pl
widocznie/common_voice_pl_20643606.opus,widocznie,pl
widocznie/common_voice_pl_20795885.opus,widocznie,pl
widocznie/common_voice_pl_20613191.opus,widocznie,pl
widocznie/common_voice_pl_20685385.opus,widocznie,pl
widocznie/common_voice_pl_20638775.opus,widocznie,pl
widocznie/common_voice_pl_20613056.opus,widocznie,pl
widocznie/common_voice_pl_20618110.opus,widocznie,pl
widocznie/common_voice_pl_21574902.opus,widocznie,pl
widocznie/common_voice_pl_20632514.opus,widocznie,pl
widocznie/common_voice_pl_20884709.opus,widocznie,pl
widocznie/common_voice_pl_20722636.opus,widocznie,pl
widocznie/common_voice_pl_21626200.opus,widocznie,pl
widocznie/common_voice_pl_20841071.opus,widocznie,pl
widocznie/common_voice_pl_20753533.opus,widocznie,pl
widocznie/common_voice_pl_21659255.opus,widocznie,pl
widocznie/common_voice_pl_20614531.opus,widocznie,pl
widocznie/common_voice_pl_20606473.opus,widocznie,pl
widocznie/common_voice_pl_21321731.opus,widocznie,pl
widocznie/common_voice_pl_20633863.opus,widocznie,pl
widocznie/common_voice_pl_20620878.opus,widocznie,pl
widocznie/common_voice_pl_20673245.opus,widocznie,pl
widocznie/common_voice_pl_20708464.opus,widocznie,pl
widocznie/common_voice_pl_20685208.opus,widocznie,pl
widocznie/common_voice_pl_20640037.opus,widocznie,pl
widocznie/common_voice_pl_20626641.opus,widocznie,pl
widocznie/common_voice_pl_21891423.opus,widocznie,pl
powiedział/common_voice_pl_20752802.opus,powiedział,pl
powiedział/common_voice_pl_20903339.opus,powiedział,pl
powiedział/common_voice_pl_21596150.opus,powiedział,pl
powiedział/common_voice_pl_20614053.opus,powiedział,pl
powiedział/common_voice_pl_20624547.opus,powiedział,pl
powiedział/common_voice_pl_20647569.opus,powiedział,pl
powiedział/common_voice_pl_20654475.opus,powiedział,pl
powiedział/common_voice_pl_20607351.opus,powiedział,pl
powiedział/common_voice_pl_20610329.opus,powiedział,pl
powiedział/common_voice_pl_20616356.opus,powiedział,pl
powiedział/common_voice_pl_20778233.opus,powiedział,pl
powiedział/common_voice_pl_20609021.opus,powiedział,pl
powiedział/common_voice_pl_21827580.opus,powiedział,pl
powiedział/common_voice_pl_20611347.opus,powiedział,pl
powiedział/common_voice_pl_20764838.opus,powiedział,pl
powiedział/common_voice_pl_20811656.opus,powiedział,pl
powiedział/common_voice_pl_20786672.opus,powiedział,pl
powiedział/common_voice_pl_20616226.opus,powiedział,pl
powiedział/common_voice_pl_20775046.opus,powiedział,pl
powiedział/common_voice_pl_20603847.opus,powiedział,pl
powiedział/common_voice_pl_20605892.opus,powiedział,pl
powiedział/common_voice_pl_20786471.opus,powiedział,pl
powiedział/common_voice_pl_20641327.opus,powiedział,pl
powiedział/common_voice_pl_20675996.opus,powiedział,pl
powiedział/common_voice_pl_20605707.opus,powiedział,pl
powiedział/common_voice_pl_20740151.opus,powiedział,pl
powiedział/common_voice_pl_20632006.opus,powiedział,pl
powiedział/common_voice_pl_20610214.opus,powiedział,pl
powiedział/common_voice_pl_20617034.opus,powiedział,pl
powiedział/common_voice_pl_20620496.opus,powiedział,pl
powiedział/common_voice_pl_20700025.opus,powiedział,pl
powiedział/common_voice_pl_20653066.opus,powiedział,pl
powiedział/common_voice_pl_20629008.opus,powiedział,pl
powiedział/common_voice_pl_20751028.opus,powiedział,pl
powiedział/common_voice_pl_20810231.opus,powiedział,pl
powiedział/common_voice_pl_20772439.opus,powiedział,pl
powiedział/common_voice_pl_20620471.opus,powiedział,pl
powiedział/common_voice_pl_20932324.opus,powiedział,pl
powiedział/common_voice_pl_20711352.opus,powiedział,pl
powiedział/common_voice_pl_20609568.opus,powiedział,pl
powiedział/common_voice_pl_20628178.opus,powiedział,pl
powiedział/common_voice_pl_20606209.opus,powiedział,pl
powiedział/common_voice_pl_20631846.opus,powiedział,pl
powiedział/common_voice_pl_20699042.opus,powiedział,pl
powiedział/common_voice_pl_20690688.opus,powiedział,pl
powiedział/common_voice_pl_20911895.opus,powiedział,pl
powiedział/common_voice_pl_20716523.opus,powiedział,pl
powiedział/common_voice_pl_20752858.opus,powiedział,pl
powiedział/common_voice_pl_20771269.opus,powiedział,pl
powiedział/common_voice_pl_20788508.opus,powiedział,pl
powiedział/common_voice_pl_20812604.opus,powiedział,pl
powiedział/common_voice_pl_20691012.opus,powiedział,pl
powiedział/common_voice_pl_20646331.opus,powiedział,pl
powiedział/common_voice_pl_20682464.opus,powiedział,pl
powiedział/common_voice_pl_20691665.opus,powiedział,pl
powiedział/common_voice_pl_20770847.opus,powiedział,pl
powiedział/common_voice_pl_20684616.opus,powiedział,pl
powiedział/common_voice_pl_20747674.opus,powiedział,pl
powiedział/common_voice_pl_20725027.opus,powiedział,pl
powiedział/common_voice_pl_20742658.opus,powiedział,pl
powiedział/common_voice_pl_20615574.opus,powiedział,pl
powiedział/common_voice_pl_20650211.opus,powiedział,pl
powiedział/common_voice_pl_20720596.opus,powiedział,pl
powiedział/common_voice_pl_20760986.opus,powiedział,pl
powiedział/common_voice_pl_20555575.opus,powiedział,pl
powiedział/common_voice_pl_20607974.opus,powiedział,pl
powiedział/common_voice_pl_20641292.opus,powiedział,pl
powiedział/common_voice_pl_20648055.opus,powiedział,pl
powiedział/common_voice_pl_20774695.opus,powiedział,pl
powiedział/common_voice_pl_20655891.opus,powiedział,pl
powiedział/common_voice_pl_20680622.opus,powiedział,pl
powiedział/common_voice_pl_20674606.opus,powiedział,pl
powiedział/common_voice_pl_20717318.opus,powiedział,pl
powiedział/common_voice_pl_20708511.opus,powiedział,pl
powiedział/common_voice_pl_20618856.opus,powiedział,pl
powiedział/common_voice_pl_20718640.opus,powiedział,pl
powiedział/common_voice_pl_20700520.opus,powiedział,pl
powiedział/common_voice_pl_20609198.opus,powiedział,pl
powiedział/common_voice_pl_20706762.opus,powiedział,pl
powiedział/common_voice_pl_20713007.opus,powiedział,pl
powiedział/common_voice_pl_20847274.opus,powiedział,pl
powiedział/common_voice_pl_20932788.opus,powiedział,pl
powiedział/common_voice_pl_20778968.opus,powiedział,pl
powiedział/common_voice_pl_20651160.opus,powiedział,pl
powiedział/common_voice_pl_20634301.opus,powiedział,pl
powiedział/common_voice_pl_20758941.opus,powiedział,pl
powiedział/common_voice_pl_20604273.opus,powiedział,pl
powiedział/common_voice_pl_20685011.opus,powiedział,pl
powiedział/common_voice_pl_20613040.opus,powiedział,pl
powiedział/common_voice_pl_20616330.opus,powiedział,pl
powiedział/common_voice_pl_20812026.opus,powiedział,pl
powiedział/common_voice_pl_20640285.opus,powiedział,pl
powiedział/common_voice_pl_20760820.opus,powiedział,pl
powiedział/common_voice_pl_20630622.opus,powiedział,pl
powiedział/common_voice_pl_20736900.opus,powiedział,pl
powiedział/common_voice_pl_20655338.opus,powiedział,pl
powiedział/common_voice_pl_20614113.opus,powiedział,pl
powiedział/common_voice_pl_20654623.opus,powiedział,pl
powiedział/common_voice_pl_20685248.opus,powiedział,pl
powiedział/common_voice_pl_20631039.opus,powiedział,pl
powiedział/common_voice_pl_20619218.opus,powiedział,pl
powiedział/common_voice_pl_20877286.opus,powiedział,pl
powiedział/common_voice_pl_20630963.opus,powiedział,pl
powiedział/common_voice_pl_20866346.opus,powiedział,pl
powiedział/common_voice_pl_20726932.opus,powiedział,pl
powiedział/common_voice_pl_20713502.opus,powiedział,pl
powiedział/common_voice_pl_20674719.opus,powiedział,pl
powiedział/common_voice_pl_20656079.opus,powiedział,pl
powiedział/common_voice_pl_20618269.opus,powiedział,pl
powiedział/common_voice_pl_20645838.opus,powiedział,pl
powiedział/common_voice_pl_20609144.opus,powiedział,pl
powiedział/common_voice_pl_20678453.opus,powiedział,pl
powiedział/common_voice_pl_20642942.opus,powiedział,pl
powiedział/common_voice_pl_20625725.opus,powiedział,pl
powiedział/common_voice_pl_20806391.opus,powiedział,pl
powiedział/common_voice_pl_20616465.opus,powiedział,pl
powiedział/common_voice_pl_20868189.opus,powiedział,pl
powiedział/common_voice_pl_20650870.opus,powiedział,pl
powiedział/common_voice_pl_20657241.opus,powiedział,pl
powiedział/common_voice_pl_21373524.opus,powiedział,pl
powiedział/common_voice_pl_20639280.opus,powiedział,pl
powiedział/common_voice_pl_20603481.opus,powiedział,pl
powiedział/common_voice_pl_20684995.opus,powiedział,pl
powiedział/common_voice_pl_20629043.opus,powiedział,pl
powiedział/common_voice_pl_20645114.opus,powiedział,pl
powiedział/common_voice_pl_20642318.opus,powiedział,pl
powiedział/common_voice_pl_20642892.opus,powiedział,pl
powiedział/common_voice_pl_20614230.opus,powiedział,pl
powiedział/common_voice_pl_20610427.opus,powiedział,pl
powiedział/common_voice_pl_20780956.opus,powiedział,pl
powiedział/common_voice_pl_20773312.opus,powiedział,pl
powiedział/common_voice_pl_21098611.opus,powiedział,pl
powiedział/common_voice_pl_20773410.opus,powiedział,pl
powiedział/common_voice_pl_20632401.opus,powiedział,pl
powiedział/common_voice_pl_20769566.opus,powiedział,pl
powiedział/common_voice_pl_20918844.opus,powiedział,pl
powiedział/common_voice_pl_20617030.opus,powiedział,pl
powiedział/common_voice_pl_21644938.opus,powiedział,pl
powiedział/common_voice_pl_20693488.opus,powiedział,pl
powiedział/common_voice_pl_20689565.opus,powiedział,pl
powiedział/common_voice_pl_20644564.opus,powiedział,pl
powiedział/common_voice_pl_20647307.opus,powiedział,pl
powiedział/common_voice_pl_20616469.opus,powiedział,pl
powiedział/common_voice_pl_20771272.opus,powiedział,pl
powiedział/common_voice_pl_20686006.opus,powiedział,pl
powiedział/common_voice_pl_20754203.opus,powiedział,pl
powiedział/common_voice_pl_20612476.opus,powiedział,pl
powiedział/common_voice_pl_20627219.opus,powiedział,pl
powiedział/common_voice_pl_20623189.opus,powiedział,pl
powiedział/common_voice_pl_20671568.opus,powiedział,pl
powiedział/common_voice_pl_20664481.opus,powiedział,pl
powiedział/common_voice_pl_21330539.opus,powiedział,pl
powiedział/common_voice_pl_20650979.opus,powiedział,pl
powiedział/common_voice_pl_20642751.opus,powiedział,pl
powiedział/common_voice_pl_20629098.opus,powiedział,pl
powiedział/common_voice_pl_20624697.opus,powiedział,pl
powiedział/common_voice_pl_20619778.opus,powiedział,pl
powiedział/common_voice_pl_20856568.opus,powiedział,pl
powiedział/common_voice_pl_20786503.opus,powiedział,pl
powiedział/common_voice_pl_20703393.opus,powiedział,pl
powiedział/common_voice_pl_20671507.opus,powiedział,pl
powiedział/common_voice_pl_20629698.opus,powiedział,pl
powiedział/common_voice_pl_20652963.opus,powiedział,pl
powiedział/common_voice_pl_20555751.opus,powiedział,pl
powiedział/common_voice_pl_20612549.opus,powiedział,pl
powiedział/common_voice_pl_20691314.opus,powiedział,pl
powiedział/common_voice_pl_20795606.opus,powiedział,pl
powiedział/common_voice_pl_20703261.opus,powiedział,pl
powiedział/common_voice_pl_20620692.opus,powiedział,pl
powiedział/common_voice_pl_20618139.opus,powiedział,pl
powiedział/common_voice_pl_20645783.opus,powiedział,pl
powiedział/common_voice_pl_20637336.opus,powiedział,pl
powiedział/common_voice_pl_20633333.opus,powiedział,pl
powiedział/common_voice_pl_20639007.opus,powiedział,pl
powiedział/common_voice_pl_20713738.opus,powiedział,pl
powiedział/common_voice_pl_20606384.opus,powiedział,pl
powiedział/common_voice_pl_20629987.opus,powiedział,pl
powiedział/common_voice_pl_20683445.opus,powiedział,pl
powiedział/common_voice_pl_20644459.opus,powiedział,pl
powiedział/common_voice_pl_21698382.opus,powiedział,pl
powiedział/common_voice_pl_20751791.opus,powiedział,pl
powiedział/common_voice_pl_20703451.opus,powiedział,pl
powiedział/common_voice_pl_20774888.opus,powiedział,pl
powiedział/common_voice_pl_20746910.opus,powiedział,pl
powiedział/common_voice_pl_20605949.opus,powiedział,pl
powiedział/common_voice_pl_20663635.opus,powiedział,pl
powiedział/common_voice_pl_20648983.opus,powiedział,pl
powiedział/common_voice_pl_20608030.opus,powiedział,pl
powiedział/common_voice_pl_20653165.opus,powiedział,pl
powiedział/common_voice_pl_20614613.opus,powiedział,pl
powiedział/common_voice_pl_20880810.opus,powiedział,pl
powiedział/common_voice_pl_20771479.opus,powiedział,pl
powiedział/common_voice_pl_20648861.opus,powiedział,pl
powiedział/common_voice_pl_20674182.opus,powiedział,pl
powiedział/common_voice_pl_20618421.opus,powiedział,pl
powiedział/common_voice_pl_20613897.opus,powiedział,pl
powiedział/common_voice_pl_20619048.opus,powiedział,pl
powiedział/common_voice_pl_20643662.opus,powiedział,pl
powiedział/common_voice_pl_20880855.opus,powiedział,pl
powiedział/common_voice_pl_21709817.opus,powiedział,pl
spojrzał/common_voice_pl_21926732.opus,spojrzał,pl
spojrzał/common_voice_pl_20642526.opus,spojrzał,pl
spojrzał/common_voice_pl_20775307.opus,spojrzał,pl
spojrzał/common_voice_pl_20618928.opus,spojrzał,pl
spojrzał/common_voice_pl_20631927.opus,spojrzał,pl
spojrzał/common_voice_pl_20771380.opus,spojrzał,pl
spojrzał/common_voice_pl_20614899.opus,spojrzał,pl
spojrzał/common_voice_pl_20619338.opus,spojrzał,pl
spojrzał/common_voice_pl_20615084.opus,spojrzał,pl
